provincia,macro_sector,anio,vab,participacion_pct
Mendoza,Comercio,2009,2702.013172107465,14.014715056531406
Mendoza,"Administración pública, salud y educación",2009,2334.3066084012676,12.107506472962847
Mendoza,Transporte y comunicaciones,2009,1571.347530810135,8.150214856988264
Mendoza,"Agro, pesca y silvicultura",2009,1482.4342590826654,7.689042357583855
Mendoza,Servicios financieros e inmobiliarios,2009,1371.7163623865233,7.114774330368925
Mendoza,Resto / no clasificado,2009,930.8730918548356,4.828222627043154
Mendoza,Construcción,2009,513.2426950167725,2.662070710741983
Mendoza,Otros servicios,2009,488.74700065112904,2.5350172306959866
Mendoza,Hotelería y gastronomía,2009,348.25111415049685,1.8062976832685451
Mendoza,Industria manufacturera,2010,4621.474208981131,22.94085149622111
Mendoza,Minería y energía,2010,3070.374500540331,15.241241705470568
Mendoza,Comercio,2010,2824.0449900266035,14.018469822669536
Mendoza,"Administración pública, salud y educación",2010,2365.6351935498346,11.742938122211347
Mendoza,Transporte y comunicaciones,2010,1701.3166150750358,8.445281754173115
Mendoza,"Agro, pesca y silvicultura",2010,1616.194858606071,8.022740052986702
Mendoza,Servicios financieros e inmobiliarios,2010,1411.7148602903667,7.00770782232057
Mendoza,Resto / no clasificado,2010,1039.263428846656,5.15887072144473
Mendoza,Construcción,2010,601.2341507557846,2.9845072682956495
Mendoza,Otros servicios,2010,509.92910693067046,2.531271924651983
Mendoza,Hotelería y gastronomía,2010,383.99103144880775,1.9061193095546793
Mendoza,Industria manufacturera,2011,5136.927329089306,24.132182807861405
Mendoza,Comercio,2011,3217.553410607039,15.115375812137971
Mendoza,Minería y energía,2011,2885.576167685966,13.555817928409564
Mendoza,"Administración pública, salud y educación",2011,2475.859359822147,11.63105624240456
Mendoza,Transporte y comunicaciones,2011,1760.979232943569,8.272702736048956
Mendoza,"Agro, pesca y silvicultura",2011,1636.1095695815154,7.686091840009005
Mendoza,Servicios financieros e inmobiliarios,2011,1468.4548595508822,6.89848597139036
Mendoza,Resto / no clasificado,2011,1060.97544391993,4.9842350742125
Mendoza,Construcción,2011,702.4077712615664,3.2997610547766283
Mendoza,Otros servicios,2011,533.1047073119585,2.5044115729907324
Mendoza,Hotelería y gastronomía,2011,408.67744022365434,1.919878959758323
Mendoza,Industria manufacturera,2012,5164.988491447415,24.084209933008292
Mendoza,Comercio,2012,3256.2115456682154,15.183631596085455
Mendoza,Minería y energía,2012,2800.171941405051,13.057130523522147
Mendoza,"Administración pública, salud y educación",2012,2728.692827746181,12.723825235032889
Mendoza,Transporte y comunicaciones,2012,1700.6919750021916,7.930283412084983
Mendoza,Servicios financieros e inmobiliarios,2012,1544.5081243665472,7.202002090048515
Mendoza,"Agro, pesca y silvicultura",2012,1537.669232546343,7.170112511479333
Mendoza,Resto / no clasificado,2012,989.761642596348,4.6152333588742245
Mendoza,Construcción,2012,736.2011584570685,3.4328872721718553
Mendoza,Otros servicios,2012,560.6426032472552,2.6142621956184167
Mendoza,Hotelería y gastronomía,2012,425.9988655205824,1.9864218720738909
Mendoza,Industria manufacturera,2013,5216.227849527923,24.168144105979845
Mendoza,Comercio,2013,3286.927372449306,15.229191801971199
Mendoza,"Administración pública, salud y educación",2013,2889.2812212767044,13.386793470848177
Mendoza,Minería y energía,2013,2740.415797914262,12.697061137827713
Mendoza,Transporte y comunicaciones,2013,1761.4463288299062,8.161240256014327
Mendoza,Servicios financieros e inmobiliarios,2013,1572.885091617793,7.28758686409882
Mendoza,"Agro, pesca y silvicultura",2013,1467.598302383606,6.799765709028295
Mendoza,Resto / no clasificado,2013,961.4312459738148,4.454561719881505
Mendoza,Construcción,2013,671.0407052428791,3.1091066059846257
Mendoza,Otros servicios,2013,574.118985786271,2.660043000943169
Mendoza,Hotelería y gastronomía,2013,441.69871034765646,2.0465053274223286
Mendoza,Industria manufacturera,2014,4981.313810469314,23.67823458222202
Mendoza,Comercio,2014,3045.0098613384844,14.474185033357502
Mendoza,"Administración pública, salud y educación",2014,2884.031299687082,13.708987679703633
Mendoza,Minería y energía,2014,2658.775109240545,12.63825230316885
Mendoza,Transporte y comunicaciones,2014,1828.756139338921,8.69283054802484
Mendoza,Servicios financieros e inmobiliarios,2014,1585.5343743427643,7.536697401990724
Mendoza,"Agro, pesca y silvicultura",2014,1426.112834244219,6.778901212563977
Mendoza,Resto / no clasificado,2014,958.6357136344426,4.556790069845766
Mendoza,Construcción,2014,652.8684823738519,3.103352582304165
Mendoza,Otros servicios,2014,569.2856195964001,2.706048837308482
Mendoza,Hotelería y gastronomía,2014,447.19876005333856,2.125719749510047
Mendoza,Industria manufacturera,2015,5151.197604032015,23.6442558756855
Mendoza,Comercio,2015,3191.944516079929,14.651185739819255
Mendoza,"Administración pública, salud y educación",2015,3018.5828815500145,13.855447125046654
Mendoza,Minería y energía,2015,2793.259659063101,12.821202210224419
Mendoza,Transporte y comunicaciones,2015,1877.2442212043538,8.616645316142648
Mendoza,Servicios financieros e inmobiliarios,2015,1593.4163995717172,7.313861351095832
Mendoza,"Agro, pesca y silvicultura",2015,1424.840349055813,6.540088807446825
Mendoza,Resto / no clasificado,2015,978.9612477034774,4.4934813246076155
Mendoza,Construcción,2015,719.4505286893509,3.3023140826345396
Mendoza,Otros servicios,2015,580.3963532693451,2.6640484292960664
Mendoza,Hotelería y gastronomía,2015,456.96008137136397,2.097469738000648
Mendoza,Industria manufacturera,2016,4830.40661053698,23.291742939546477
Mendoza,Comercio,2016,3020.905941056197,14.566509674391106
Mendoza,"Administración pública, salud y educación",2016,2887.328156355742,13.922410807664189
Mendoza,Minería y energía,2016,2712.914361558121,13.081404739008327
Mendoza,Transporte y comunicaciones,2016,1919.7575849845398,9.256881207094423
Mendoza,Servicios financieros e inmobiliarios,2016,1586.4529040008792,7.64971899986236
Mendoza,"Agro, pesca y silvicultura",2016,1175.1386562023215,5.666402376744389
Mendoza,Resto / no clasificado,2016,938.0698680249316,4.5232801267100955
Mendoza,Construcción,2016,632.5201635385827,3.0499496711277483
Mendoza,Otros servicios,2016,569.8451209656916,2.747736814522986
Mendoza,Hotelería y gastronomía,2016,465.36886544997196,2.2439626433279027
Mendoza,Industria manufacturera,2017,4859.419578540626,23.15387416311217
Mendoza,Comercio,2017,3064.947246991185,14.60367883991676
Mendoza,"Administración pública, salud y educación",2017,2951.434163320728,14.062818432064946
Mendoza,Minería y energía,2017,2613.7594186319416,12.453885838322295
Mendoza,Transporte y comunicaciones,2017,1962.5591693399738,9.351085517543728
Mendoza,Servicios financieros e inmobiliarios,2017,1631.943075295762,7.775785563696505
Mendoza,"Agro, pesca y silvicultura",2017,1162.2492048943598,5.537816070696847
Mendoza,Resto / no clasificado,2017,983.1326591552177,4.684372178160834
Mendoza,Construcción,2017,690.225787655609,3.288746891107613
Mendoza,Otros servicios,2017,576.899559455785,2.7487768011186198
Mendoza,Hotelería y gastronomía,2017,490.9311670321772,2.3391597042596888
Mendoza,Industria manufacturera,2018,4768.776346905677,22.72260305284962
Mendoza,Comercio,2018,3109.398125283168,14.815880258240528
Mendoza,"Administración pública, salud y educación",2018,2887.1106169218124,13.756709005770384
Mendoza,Minería y energía,2018,2500.0182187171545,11.912263749937125
Mendoza,Transporte y comunicaciones,2018,1886.925352118666,8.990955466882372
Mendoza,Servicios financieros e inmobiliarios,2018,1671.6909437633292,7.965391324511408
Mendoza,"Agro, pesca y silvicultura",2018,1351.3073473414386,6.438804888797613
Mendoza,Resto / no clasificado,2018,1014.72341535841,4.835025947606482
Mendoza,Construcción,2018,712.8654640904523,3.39671181709398
Mendoza,Otros servicios,2018,576.4632938827478,2.7467731024826265
Mendoza,Hotelería y gastronomía,2018,507.64889532582333,2.418881385827853
Mendoza,Industria manufacturera,2019,4639.650911821857,22.425215126147066
Mendoza,"Administración pública, salud y educación",2019,3132.5304995325473,15.140723230328135
Mendoza,Comercio,2019,2896.1104337807888,13.998014234461209
Mendoza,Minería y energía,2019,2312.8917022643645,11.179094068176813
Mendoza,Transporte y comunicaciones,2019,1906.3793641006205,9.214263780724137
Mendoza,Servicios financieros e inmobiliarios,2019,1618.602170505446,7.8233260577314025
Mendoza,"Agro, pesca y silvicultura",2019,1333.484066892949,6.445240738084228
Mendoza,Resto / no clasificado,2019,1008.073723566494,4.872407546092278
Mendoza,Construcción,2019,729.7086925737088,3.5269624205324774
Mendoza,Otros servicios,2019,586.7059013926096,2.8357749978527846
Mendoza,Hotelería y gastronomía,2019,525.300230031006,2.538977799869472
Mendoza,Industria manufacturera,2020,4186.655270806081,23.20959769216025
Mendoza,"Administración pública, salud y educación",2020,2767.4188890658866,15.341764465011133
Mendoza,Comercio,2020,2700.8919206145406,14.972958324175588
Mendoza,Minería y energía,2020,1915.0905212224927,10.616704186653902
Mendoza,Servicios financieros e inmobiliarios,2020,1611.5874603486416,8.934171595460873
Mendoza,Transporte y comunicaciones,2020,1587.1145820853776,8.798501084726366
Mendoza,"Agro, pesca y silvicultura",2020,1222.028837802579,6.774572029226365
Mendoza,Resto / no clasificado,2020,884.1977604212103,4.901734910630507
Mendoza,Construcción,2020,506.223846166988,2.806357593767604
Mendoza,Otros servicios,2020,399.76380761887503,2.2161741405888002
Mendoza,Hotelería y gastronomía,2020,257.492597026692,1.4274639775986164
Mendoza,Industria manufacturera,2021,4518.334754152649,23.658561628676484
Mendoza,Comercio,2021,2914.301901386641,15.259646504756414
Mendoza,"Administración pública, salud y educación",2021,2685.127575234024,14.059661285863774
Mendoza,Minería y energía,2021,1893.0998895428213,9.912506010057427
Mendoza,Transporte y comunicaciones,2021,1706.1428216673119,8.93357559588565
Mendoza,Servicios financieros e inmobiliarios,2021,1624.1324683311166,8.504159205962194
Mendoza,"Agro, pesca y silvicultura",2021,1275.875744397997,6.680643770723524
Mendoza,Resto / no clasificado,2021,1054.5626549411916,5.521820962976833
Mendoza,Construcción,2021,573.1177508518475,3.00091568393757
Mendoza,Otros servicios,2021,490.19685774503347,2.5667315947508538
Mendoza,Hotelería y gastronomía,2021,363.203336970541,1.901777756409279
Mendoza,Industria manufacturera,2022,4636.218986018922,23.33262726394086
Mendoza,Comercio,2022,3029.728115705802,15.247665618907167
Mendoza,"Administración pública, salud y educación",2022,2710.483698437046,13.641009199810338
Mendoza,Transporte y comunicaciones,2022,1924.1991258923701,9.683887047061122
Mendoza,Minería y energía,2022,1881.6424518127635,9.469712734569226
Mendoza,Servicios financieros e inmobiliarios,2022,1640.0933124041856,8.254072133307291
Mendoza,Resto / no clasificado,2022,1199.822120874186,6.038326147623891
Mendoza,"Agro, pesca y silvicultura",2022,1185.6893029488967,5.96720013441478
Mendoza,Construcción,2022,612.0816792577467,3.080413958071332
Mendoza,Otros servicios,2022,544.6838916092834,2.741222159246018
Mendoza,Hotelería y gastronomía,2022,505.46852700639863,2.543863603047975
Mendoza,Industria manufacturera,2023,4517.558514738705,22.87214809372436
Mendoza,Comercio,2023,3064.9127066965398,15.517482970766894
Mendoza,"Administración pública, salud y educación",2023,2697.977944122262,13.659712628013539
Mendoza,Transporte y comunicaciones,2023,1928.3893398619844,9.763328226913687
Mendoza,Minería y energía,2023,1867.8613177082739,9.456878209276235
Mendoza,Servicios financieros e inmobiliarios,2023,1682.2753998188643,8.517267004633794
Mendoza,Resto / no clasificado,2023,1260.1213103981463,6.379924274019381
Mendoza,"Agro, pesca y silvicultura",2023,1049.112559553825,5.311598676766491
Mendoza,Construcción,2023,654.7690744761703,3.3150594928101365
Mendoza,Otros servicios,2023,541.3817135892289,2.7409855761798174
Mendoza,Hotelería y gastronomía,2023,486.9922711245398,2.4656148468956562
Mendoza,Industria manufacturera,2024,4388.627965067832,22.425119496898418
Mendoza,Comercio,2024,2964.460677110222,15.147874337310252
Mendoza,"Administración pública, salud y educación",2024,2630.7164329249445,13.442499760830014
Mendoza,Transporte y comunicaciones,2024,1890.2658391578286,9.658927040848878
Mendoza,Minería y energía,2024,1870.5962091267995,9.558418679826577
Mendoza,Servicios financieros e inmobiliarios,2024,1684.6328758398984,8.608178649412915
Mendoza,Resto / no clasificado,2024,1273.4599733036057,6.507157203380997
Mendoza,"Agro, pesca y silvicultura",2024,1240.3995698150889,6.33822433763187
Mendoza,Construcción,2024,601.9826916815255,3.076026016211678
Mendoza,Otros servicios,2024,520.2620902141749,2.6584480697895496
Mendoza,Hotelería y gastronomía,2024,504.738727503316,2.579126407858854
Misiones,Industria manufacturera,2004,1310.1408775323753,24.326419146682177
Misiones,"Administración pública, salud y educación",2004,963.3330227588212,17.886964135955914
Misiones,Comercio,2004,759.5578942868271,14.103310582442361
Misiones,"Agro, pesca y silvicultura",2004,540.6527579658377,10.03872623824889
Misiones,Servicios financieros e inmobiliarios,2004,448.90133510595444,8.335105194076986
Misiones,Construcción,2004,376.19811800694174,6.985167211992224
Misiones,Transporte y comunicaciones,2004,339.19446582252147,6.29809121243125
Misiones,Minería y energía,2004,195.65582381783952,3.6328960192790793
Misiones,Resto / no clasificado,2004,180.43601438709769,3.3502978117930273
Misiones,Otros servicios,2004,178.50451525949208,3.3144341438735263
Misiones,Hotelería y gastronomía,2004,93.09607726576137,1.7285883032245568
Misiones,Industria manufacturera,2005,1366.1280529575572,23.777740792652704
Misiones,"Administración pública, salud y educación",2005,971.0277853497314,16.900939068284288
Misiones,Comercio,2005,817.6187525590902,14.23082318196572
Misiones,"Agro, pesca y silvicultura",2005,595.1318329378826,10.35839241454542
Misiones,Servicios financieros e inmobiliarios,2005,466.0603900457665,8.111877304795485
Misiones,Construcción,2005,415.2546314484845,7.227592587791881
Misiones,Transporte y comunicaciones,2005,386.85828384868523,6.733348295520496
Misiones,Minería y energía,2005,222.42738296944725,3.8713945197053383
Misiones,Resto / no clasificado,2005,214.6153401554885,3.735424301767659
Misiones,Otros servicios,2005,192.6240775457913,3.352661836049681
Misiones,Hotelería y gastronomía,2005,97.66076043098403,1.6998056969213242
Misiones,Industria manufacturera,2006,1473.187730181112,24.27029603339302
Misiones,"Administración pública, salud y educación",2006,965.7599946929876,15.910586606314784
Misiones,Comercio,2006,895.2287928658367,14.748607645408361
Misiones,"Agro, pesca y silvicultura",2006,590.2339129238985,9.723914679801071
Misiones,Servicios financieros e inmobiliarios,2006,489.80031007777984,8.0693032390203
Misiones,Construcción,2006,425.2702791906751,7.0061916473418355
Misiones,Transporte y comunicaciones,2006,424.0680706233793,6.986385646229836
